model,scenario,region,variable,unit,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AIM 3.0,SSP1 - High Emissions,World,Emissions|CCl4,kt CCl4/yr,37.87304729,35.12007312,32.04670829,28.90215011,26.20061395,22.92948983,20.3584954,17.22582338,14.28697607,11.29275616,11.58556351,11.41161773,11.7835288,11.68868674,11.62548616,11.85103476,11.85902753,12.15576947,11.9778479,12.08076513,11.95821617,12.37361368,12.3143477,12.27881282,12.26700906,12.5360441,12.32250526,12.63900253,12.47292592,12.57977774,12.71036067,12.60756704,12.77770183,12.71446006,12.66703903,12.89254642,12.88467725,12.89262882,12.91640113,12.95599419,13.01140799,13.08264254,12.91259014,13.0075558,13.11834221,13.24494936,13.13026956,13.28060783,13.18965915,13.10662085,13.2886006,13.22929341,13.17789659,13.39151783,13.36385213,13.3440968,13.33225184,13.32831725,13.33229304,13.3441792,13.62108341,13.399593,13.43521027,13.47873791,13.53017593,13.33241664,13.64887271,13.46693416,13.54210329,13.36807511,13.70826229,13.55005486,13.64895511,13.49865804,13.60546866,13.46308197,13.57780296,13.70043432,13.57386837,13.57386837
AIM 3.0,SSP1 - High Emissions,World,Emissions|CFC-11,kt CFC11/yr,56.44691887,54.0754823,51.67361545,49.9260204,47.70456857,45.68526768,43.8724649,42.04227339,40.42292717,38.79053941,37.14511011,35.48663925,34.2715949,32.82396935,31.36764943,30.13086917,28.88974173,27.87250113,26.6270265,25.60543872,24.35561691,23.55791597,22.53632819,21.51474041,20.72138665,19.93238008,19.14772068,18.36740847,17.59144344,16.8198256,16.05255493,15.51786547,14.76363635,14.24198844,13.72903489,13.22477571,12.50097686,12.00975922,11.75546997,11.05775422,10.59261967,10.13617949,9.916667697,9.481963425,8.827719493,8.634290791,8.453903636,7.830089978,7.667091551,7.288900646,7.147638129,6.791183134,6.443422503,6.104356237,6.002218358,5.684888002,5.376252009,5.304544405,5.017644323,4.739438605,4.698161275,4.441691467,4.193916024,4.183068968,3.957029435,3.739684266,3.53103346,3.559311043,3.372396148,3.194175618,3.024649451,2.863817648,2.71168021,2.796471159,2.666069631,2.316128443,2.427002485,2.322684049,2.227059977,2.227059977
AIM 3.0,SSP1 - High Emissions,World,Emissions|CFC-113,kt CFC113/yr,0,0.205350681,2.136683932,2.231180302,2.018984598,2.116796526,2.217924012,2.322367056,2.120118026,2.227876627,2.028943156,2.140017315,2.254407032,2.062104676,2.179809951,2.300830784,2.115159544,2.239495935,2.057140252,2.184792201,2.315759707,2.140035141,1.964310574,2.408601269,1.929500187,2.37710644,2.211328547,2.045550654,2.189780392,2.027318057,2.174863353,2.325724206,2.169892987,2.014061767,2.168238179,2.325730148,2.176530044,2.027329941,2.188137468,2.352260553,1.899683934,2.37381465,2.23456122,2.09530779,1.956054359,2.436816191,1.994186246,2.168256004,2.345641321,1.906326933,2.393719881,1.957721051,2.138421925,2.322438358,2.199762717,2.077087076,2.264419066,2.145058983,2.0256989,2.216346448,2.100301923,2.294265029,2.181536061,2.068807094,2.266085758,2.156672348,2.047258939,2.24785316,2.141755309,2.345665088,1.932875164,2.446792574,2.037318207,2.244543544,2.145076809,2.045610073,2.256150968,2.15999979,2.063848612,2.063848612
AIM 3.0,SSP1 - High Emissions,World,Emissions|CFC-114,kt CFC114/yr,0,0.099703672,0.93383774,0.926396776,0.918955812,0.911514847,0.904073883,0.896632919,0.889191954,0.88175099,0.874310026,0.866869061,1.141441301,0.853475326,0.846034361,0.838593397,0.831152433,1.105724672,0.817758697,0.810317733,1.084889972,0.796923997,1.071496236,0.783530261,1.0581025,0.770136525,1.044708765,0.75674279,1.031315029,0.743349054,1.017921293,0.729955318,1.004527557,0.998574786,0.710608811,0.98518105,0.979228279,0.973275507,0.967322736,0.679356761,0.953929,0.947976229,0.942023457,0.936070686,0.930117914,0.924165143,0.918212371,0.9122596,0.906306828,0.900354057,0.894401286,0.888448514,0.882495743,0.876542971,0.8705902,0.864637428,0.858684657,1.134745089,0.848267307,0.842314535,0.836361764,1.112422196,0.825944414,0.819991642,1.096052075,0.809574292,0.803621521,1.079681953,0.793204171,0.787251399,1.063311832,0.776834049,1.052894482,0.766416699,1.042477131,0.755999349,1.032059781,1.027595203,0.741117421,0.741117421
AIM 3.0,SSP1 - High Emissions,World,Emissions|CFC-115,kt CFC115/yr,0,0,0.152278579,0,0.150866412,0,0.149454245,0,0,0.147100634,0,0.145688467,0,0,0.143334856,0,0.141922689,0,0.140510522,0,0.139098355,0,0.137686189,0,0,0.135332577,0,0.133920411,0,0.132508244,0,0.131096077,0,0.12968391,0,0.128271743,0,0.126859577,0,0.12544741,0,0.124035243,0,0.122623076,0,0.121210909,0,0.119798743,0,0.118386576,0,0.116974409,0.116503687,0,0.11509152,0,0.113679353,0,0.112267187,0,0.11085502,0.110384298,0,0.108972131,0,0.107559964,0,0.106147797,0.105677075,0,0.104264908,0,0.102852741,0.102382019,0,0.100969852,0,0.099557686,0.099086963,0.099086963
AIM 3.0,SSP1 - High Emissions,World,Emissions|CFC-12,kt CFC12/yr,22.19505775,20.46570832,18.72660514,17.17770185,15.8209492,14.45834429,13.48979444,12.31934018,11.14498442,10.36663446,9.588284494,8.809934532,8.03158457,7.453188259,6.676789049,6.300297142,5.727753086,5.357113435,4.790421635,4.425634238,4.064748346,3.707763957,3.554634723,3.207404092,2.864074966,2.724600994,2.391025627,2.261305414,2.137437457,1.819468103,1.905307557,1.599042714,1.496633027,1.400075595,1.109416766,1.222566745,1.143566079,0.870464016,1.001170761,0.739773209,0.682230813,0.830494323,0.586653538,0.546667907,0.512534532,0.484253413,0.461824548,0.44524794,0.434523586,0.229697836,0.428680893,0.235559654,0.24629357,0.262879741,0.285318168,0.31360885,0.147798136,0.185842577,0.029785622,0.277537473,0.133185029,0.19268774,0.058089054,0.127345523,0.002500597,0.081510825,0.166373309,0.057134397,0.15175064,0.052265486,0,0.064953341,0,0.097148715,0.021072582,0.148851606,0.082529232,0.020108363,0,0
AIM 3.0,SSP1 - High Emissions,World,Emissions|CH2Cl2,kt CH2Cl2/yr,1517.292983,1566.763192,1616.232919,1665.702646,1715.172854,1764.642582,1814.112309,1863.582517,1913.052245,1962.521972,2028.92962,2095.337268,2161.744436,2228.152084,2294.559252,2360.9669,2427.374068,2493.781716,2560.189364,2626.596532,2688.843247,2751.089481,2813.336196,2875.58243,2937.829145,3000.07538,3062.322095,3124.568329,3186.815044,3249.061759,3283.610099,3318.15892,3352.707741,3387.256562,3421.805382,3456.354203,3490.902543,3525.451364,3560.000185,3594.549006,3631.033122,3667.517719,3704.001835,3740.485951,3776.970548,3813.454664,3849.939261,3886.423378,3922.907494,3959.392091,3994.494677,4029.597744,4064.700811,4099.803878,4134.906946,4170.010013,4205.112599,4240.215666,4275.318733,4310.4218,4310.874138,4311.326957,4311.779776,4312.232114,4312.684933,4313.137271,4313.590089,4314.042908,4314.495246,4314.948065,4296.942511,4278.936957,4260.931403,4242.92633,4224.920775,4206.915221,4188.909667,4170.904113,4152.898559,4134.893486
AIM 3.0,SSP1 - High Emissions,World,Emissions|CH3Br,kt CH3Br/yr,138.4046023,137.5959448,136.7907567,135.9901786,135.1919266,134.3971441,133.6058309,132.8179871,132.0336127,131.2527077,130.7423695,130.2342516,129.7283538,129.2246762,128.7232189,128.2239817,127.7269647,127.232168,126.7395914,126.249235,125.9287891,125.608667,125.2899672,124.973778,124.6579204,124.3434852,124.0304724,123.7199597,123.409789,123.1010408,122.8985526,122.6969724,122.4963002,122.2954741,122.0966206,121.8986751,121.7016376,121.5044568,121.309238,121.1149272,120.9862232,120.8581018,120.730563,120.6036067,120.4772332,120.3524726,120.2272615,120.1026331,119.9785873,119.8551241,119.7729349,119.6911184,119.6096745,119.5286032,119.4479046,119.3675787,119.2876254,119.2080448,119.1288369,119.0500016,118.8969771,118.7439526,118.5909282,118.4379037,118.2848793,118.1875001,118.0901209,117.9927417,117.8943688,117.7969896,117.7969896,117.7969896,117.7969896,117.7969896,117.7969896,117.7969896,117.7969896,117.7969896,117.7969896,117.7969896
AIM 3.0,SSP1 - High Emissions,World,Emissions|CH3CCl3,kt CH3CCl3/yr,1.590139341,1.570380153,1.682339138,1.683801699,1.530861777,1.664042511,1.642820762,1.665505071,1.48988084,1.556471207,1.666967632,1.579155516,1.733557998,1.447437343,1.601839825,1.800148365,1.557933768,1.51402771,1.71233625,1.71233625,1.470121652,1.668430192,1.668430192,1.668430192,1.426215595,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135
AIM 3.0,SSP1 - High Emissions,World,Emissions|CH3Cl,kt CH3Cl/yr,5383.871588,5366.364876,5348.931124,5331.576727,5314.301686,5297.106002,5279.989673,5262.9527,5245.995083,5229.123071,5217.759197,5206.452347,5195.196274,5183.984794,5172.830289,5161.72656,5150.673608,5139.665313,5128.713929,5117.81332,5110.350082,5102.919352,5095.52113,5088.155417,5080.828216,5073.527503,5066.259299,5059.023603,5051.820416,5044.655658,5039.625727,5034.622505,5029.634199,5024.67257,5019.73173,5014.805855,5009.906608,5005.022358,5000.164704,4995.327839,4991.820889,4988.327264,4984.852672,4981.385679,4977.93201,4974.497325,4971.070289,4967.656576,4964.261798,4960.874717,4958.320942,4955.770116,4953.23338,4950.705156,4948.185444,4945.668747,4943.166075,4940.671915,4938.186266,4935.703698,4932.640737,4929.572346,4926.503954,4923.435562,4920.372602,4918.412089,4916.451577,4914.496496,4912.535984,4910.575472,4910.575472,4910.575472,4910.575472,4910.575472,4910.575472,4910.575472,4910.575472,4910.575472,4910.575472,4910.575472
AIM 3.0,SSP1 - High Emissions,World,Emissions|CHCl3,kt CHCl3/yr,403.9480844,398.7935658,393.6611618,388.5581427,383.4699508,378.4038734,373.3599104,368.3380619,363.3383278,358.3607082,355.1077272,351.8688981,348.6442209,345.4336956,342.2373222,339.0551007,335.8870312,332.7331136,329.5933478,326.467734,324.425158,322.3846457,320.3532,318.3377569,316.3244277,314.320165,312.3249689,310.3457085,308.3686289,306.4006159,305.1099219,303.8250158,302.5458976,301.2657985,299.9982728,298.7365351,297.4805852,296.2237213,294.979364,293.7407945,292.9204135,292.1037461,291.2907923,290.4815522,289.6760256,288.8807807,288.0826647,287.2882623,286.4975736,285.7105984,285.1867106,284.6651981,284.146061,283.6292993,283.1149129,282.602902,282.0932664,281.5860062,281.0811214,280.578612,279.6032084,278.6278048,277.6524012,276.6769977,275.7015941,275.0808827,274.4601714,273.83946,273.2124149,272.5917035,272.5917035,272.5917035,272.5917035,272.5917035,272.5917035,272.5917035,272.5917035,272.5917035,272.5917035,272.5917035
AIM 3.0,SSP1 - High Emissions,World,Emissions|Halon-1202,kt Halon1202/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM 3.0,SSP1 - High Emissions,World,Emissions|Halon-1211,kt Halon1211/yr,2.76297711,2.329188566,2.439828115,2.286757538,2.133686962,1.980616385,2.108263776,1.972201041,1.836138306,1.700075571,1.564012836,1.427950102,1.572605334,1.453550441,1.334495548,1.215440655,1.377103729,1.275056678,0.89229166,1.334672702,0.968915525,0.866868474,1.04553939,0.960500181,0.875460972,0.790421762,0.705382553,0.620343344,0.816022102,0.747990734,0.679959367,0.611928,0.543896632,0.475865265,0.688551865,0.356810372,0.569496972,0.518473446,0.467449921,0.416426395,0.36540287,0.314379344,0.544073786,0.229340135,0.459034576,0.144300926,0.373995367,0.339979684,0.305964,0.271948316,0.237932632,0.203916949,0.169901265,0.135885581,0.382587865,0.084862056,0.331564339,0.03383853,0.280540814,0.263532972,0,0.212509446,0.195501605,0.178493763,0.161485921,0.144478079,0.127470237,0.110462395,0.093454553,0.076446712,0.05943887,0.042431028,0.025423186,0.289133311,0.008415344,0,0.255117628,0,0,0
AIM 3.0,SSP1 - High Emissions,World,Emissions|Halon-1301,kt Halon1301/yr,1.14014942,1.14014942,1.14014942,1.14014942,0.893396726,1.136745989,1.136745989,0.889993294,1.133342558,0.886589863,1.129939126,0.883186432,1.126535695,0.879783001,0.87637957,0.872976139,0.869572708,0.866169277,0.862765846,0.859362415,0.855958983,0.852555552,0.849152121,0.598995996,0.838941828,0.835538397,0.832134966,0.58197884,0.821924672,0.571768547,0.811714379,0.561558254,0.801504086,0.551347961,0.791293792,0.541137667,0.781083499,0.530927374,0.524120512,0.764066344,0.513910218,0.507103356,0.747049188,0.496893063,0.490086201,0.483279338,0.72322517,0.473069045,0.466262183,0.459455321,0.452648458,0.69259429,0.442438165,0.435631303,0.428824441,0.422017579,0.415210716,0.408403854,0.401596992,0.641542824,0.391386699,0.384579836,0.377772974,0.370966112,0.36415925,0.357352388,0.350545525,0.343738663,0.583684495,0.33352837,0.326721508,0.319914645,0.313107783,0.306300921,0.299494059,0.292687197,0.532633029,0.282476903,0.275670041,0.275670041
AIM 3.0,SSP1 - High Emissions,World,Emissions|Halon-2402,kt Halon2402/yr,0.145021598,0.129751383,0,0.083940738,0.068670522,0.053400307,0.038130092,0.022859877,0.007589662,0,0,0,0,0,0,0.335944735,0,0,0,0.290134089,0,0,0.259593659,0,0.244323443,0,0.229053228,0,0.213783013,0,0.198512798,0,0.183242583,0,0.167972367,0.167972367,0,0.152702152,0,0.137431937,0.137431937,0.137431937,0,0.122161722,0.122161722,0,0.106891507,0.106891507,0.106891507,0,0.091621291,0.091621291,0.091621291,0.091621291,0,0.076351076,0.076351076,0.076351076,0.076351076,0,0.061080861,0.061080861,0.061080861,0.061080861,0.061080861,0.061080861,0,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0,0.03054043,0.03054043,0.03054043
AIM 3.0,SSP1 - High Emissions,World,Emissions|HCFC-141b,kt HCFC141b/yr,55.70344713,55.60667596,55.44848347,55.43174151,55.37405199,54.2610556,53.20761464,52.23420287,51.15842223,50.38601642,48.3349581,46.70825138,44.75583014,43.26870804,41.69969084,40.25165039,38.74218862,37.17130551,35.94474479,34.6977103,33.43020203,32.14221999,30.83376417,29.91057829,28.60212247,27.47606474,26.55287887,25.65016677,24.56505659,23.68281827,22.82105373,21.7768911,21.1384722,20.33812899,19.55825956,19.00173576,18.0804158,17.56483956,16.88733901,16.02744038,15.77615733,14.97768003,14.58494645,13.8274167,13.47563068,12.96192035,12.46868379,11.99592101,11.54363201,11.11181679,10.70047534,10.30960767,9.93921378,9.589293664,9.259847325,8.950874763,8.459504115,8.373877193,7.923454099,7.675902868,7.245953551,7.22174796,6.832746197,6.443744434,6.460486397,6.112432188,5.764377979,5.822067496,5.312088978,5.390252272,5.103619394,4.816986516,4.733225501,4.4670664,4.403779162,4.158093838,4.115280377,3.89006883,3.664857283,3.664857283
AIM 3.0,SSP1 - High Emissions,World,Emissions|HCFC-142b,kt HCFC142b/yr,21.0211795,20.88791816,20.74546932,20.59383297,20.60302047,20.1021739,19.57376482,19.35781594,18.9626682,18.54914545,17.94723633,17.3177647,16.83074192,16.15533277,15.79238383,15.25023602,14.6897132,14.28082674,13.86275277,13.4354913,12.99904232,12.55340584,12.26859321,11.81376923,11.5197691,11.05575761,10.92258133,10.45856984,10.32539356,9.861382074,9.728205797,9.264194307,9.301029389,8.846205403,8.722216631,8.437404004,8.322602735,8.046977612,7.771352489,7.665738725,7.569312464,7.31206235,7.224823593,6.976760983,6.89870973,6.659834624,6.760982234,6.370470777,6.310794533,6.260305793,6.219004557,6.016879467,5.814754377,5.782640645,5.759714418,5.575964336,5.562225612,5.387663034,5.383111815,5.387748099,5.23156053,5.07537296,5.089196749,4.942196683,4.965207976,4.997406773,4.698770357,4.900980512,4.611531601,4.652917902,4.703491707,4.593241658,4.482991609,4.542752918,4.441690373,4.510639186,4.248752787,4.3177016,4.395837917,4.395837917
AIM 3.0,SSP1 - High Emissions,World,Emissions|HCFC-22,kt HCFC22/yr,323.7349044,319.240049,315.4059079,311.8830758,308.4346303,295.6017515,283.9299892,273.005285,262.9591694,253.7748185,235.9287591,219.5932212,204.5383731,190.6468654,177.7774342,165.7649011,155.013591,144.9132618,135.5356574,126.9525218,118.197117,110.2959675,102.8757537,96.12070207,89.78193283,84.03171518,78.75756653,73.68669241,69.11580194,65.06880977,60.97621232,57.55586774,54.25022975,51.19569559,48.24391071,45.82798146,43.37840425,41.16797354,39.04833479,37.30423977,35.50258215,33.91615638,32.39660791,31.08033397,29.81898001,28.60058869,27.56155725,26.55353114,25.71290757,24.74297745,24.06488979,23.3938928,22.56967459,22.0133842,21.58862439,20.85033148,20.50440629,20.1296998,19.56590011,19.23415627,18.84971646,18.6973325,18.19554345,18.05025016,17.69194902,17.54178907,17.31501851,17.14803458,16.89248272,16.68476015,16.67322145,16.42476026,16.3605256,16.19576568,16.06687774,15.97386178,15.76836323,15.88348846,15.6013793,15.6013793
AIM 3.0,SSP1 - High Emissions,World,Emissions|N2O,kt N2O/yr,11477.18741,11465.88428,11454.39901,11442.73185,11430.88267,11386.98961,11343.13153,11299.30819,11255.51983,11211.7662,11182.55523,11153.27865,11123.93647,11094.52857,11065.05519,11030.18659,10995.28994,10960.36524,10925.41249,10890.43171,10850.95319,10811.47868,10772.00819,10732.54183,10693.07937,10649.44125,10605.83767,10562.26875,10518.73426,10475.23431,10473.33559,10471.16216,10468.71415,10465.99131,10462.99378,10441.88814,10420.64311,10399.25845,10377.73439,10356.07081,10328.15791,10300.15282,10272.05542,10243.86572,10215.58361,10177.93306,10140.2632,10102.57423,10064.86595,10027.13846,9981.963478,9936.828889,9891.734798,9846.681204,9801.668211,9753.346978,9705.093609,9656.908307,9608.790971,9560.7416,9536.3431,9511.9446,9487.5462,9463.1477,9438.7492,9411.3166,9383.8839,9356.4513,9329.0187,9301.5861,9266.0906,9230.5952,9195.0997,9159.6043,9124.1088,9085.8605,9047.6122,9009.3639,8971.1157,8932.8674
AIM 3.0,SSP1 - High Emissions,World,Emissions|NF3,kt NF3/yr,3.445940034,3.48468956,3.523439087,3.562188613,3.600898026,3.639647553,3.678397079,3.717146606,3.755896132,3.794645659,3.81851312,3.842420696,3.866328271,3.890195733,3.914103308,3.93797077,3.961878346,3.985785921,4.009653383,4.033560958,4.060757831,4.087994817,4.11519169,4.142388562,4.169625548,4.196822421,4.224019294,4.25125628,4.278453152,4.305650025,4.332686444,4.359722863,4.386759282,4.413755588,4.440792007,4.467828426,4.494864845,4.521861151,4.54889757,4.575933989,4.585119953,4.594346031,4.603531995,4.612758073,4.621944038,4.631170115,4.64035608,4.649582157,4.658768122,4.667994199,4.669638848,4.671243383,4.672888032,4.674532681,4.676177329,4.677821978,4.679426513,4.681071162,4.68271581,4.684360459,4.665547283,4.646734107,4.627961045,4.609147869,4.590374806,4.57156163,4.552748455,4.533975392,4.515162216,4.49634904,4.476613257,4.456877473,4.437101576,4.417365792,4.397589895,4.377854111,4.358118328,4.338342431,4.318606647,4.29883075
AIM 3.0,SSP1 - High Emissions,World,Emissions|NH3,Mt NH3/yr,68.05159309,67.75187179,67.45275492,67.15424247,66.85633443,67.1442372,67.4310162,67.71645309,68.00065713,68.28373688,68.19419047,68.10469431,68.01513983,67.92552705,67.83574822,67.63255723,67.42956244,67.22687158,67.02459168,66.8225085,66.3499523,65.87857064,65.40836352,64.93943711,64.4715789,64.08860795,63.70654021,63.32537566,62.94511432,62.56575618,62.33153544,62.09764177,61.86428496,61.63136002,61.39886695,61.29726358,61.1957662,61.09427055,60.9927766,60.89118094,60.65194337,60.41326821,60.1749491,59.93708931,59.69968884,59.48435435,59.26940679,59.05484618,58.8406725,58.62688576,58.33631279,58.0462861,57.75700859,57.46837872,57.18039649,56.87554254,56.57149642,56.26815729,55.96542498,55.6635,55.4662,55.269,55.0717,54.8745,54.6772,54.404,54.1308,53.8576,53.5844,53.3112,53.0437,52.7761,52.5086,52.241,51.9735,51.4302,50.887,50.3437,49.8004,49.2572
